Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
36,tt0113247,2015-02-13,2015-02-13,,La haine,https://www.imdb.com/title/tt0113247/,movie,8.1,98,1995,"Crime, Drama",140417,1995-05-27,Mathieu Kassovitz
37,tt0353969,2015-02-13,2015-02-13,,Salinui chueok,https://www.imdb.com/title/tt0353969/,movie,8.1,131,2003,"Action, Crime, Drama, Mystery, Thriller",121788,2003-05-02,Bong Joon Ho
38,tt0047528,2015-02-13,2015-02-13,,La strada,https://www.imdb.com/title/tt0047528/,movie,8.0,108,1954,Drama,55864,1954-09-06,Federico Fellini
39,tt0050783,2015-02-13,2015-02-13,,Le notti di Cabiria,https://www.imdb.com/title/tt0050783/,movie,8.1,110,1957,Drama,41018,1957-05-11,Federico Fellini
40,tt0092067,2015-02-13,2015-02-13,,Tenkû no shiro Rapyuta,https://www.imdb.com/title/tt0092067/,movie,8.0,125,1986,"Animation, Adventure, Drama, Family, Fantasy, Sci-Fi",141356,1986-08-02,Hayao Miyazaki
41,tt0094625,2015-02-13,2015-02-13,,Akira,https://www.imdb.com/title/tt0094625/,movie,8.0,124,1988,"Animation, Drama, Sci-Fi, Thriller",155616,1988-07-16,Katsuhiro Ôtomo
42,tt0118694,2015-02-13,2015-02-13,,Faa yeung nin wa,https://www.imdb.com/title/tt0118694/,movie,8.1,98,2000,"Drama, Romance",115754,2000-05-20,Kar-Wai Wong
43,tt0374546,2015-02-13,2015-02-13,,Bom yeoreum gaeul gyeoul geurigo bom,https://www.imdb.com/title/tt0374546/,movie,8.0,103,2003,"Drama, Romance",74434,2003-08-14,Ki-duk Kim
44,tt0101700,2015-02-13,2015-02-13,,Delicatessen,https://www.imdb.com/title/tt0101700/,movie,7.6,99,1991,"Comedy, Crime",78262,1991-04-17,"Jean-Pierre Jeunet, Marc Caro"
45,tt0247586,2015-02-13,2015-02-13,,Nueve reinas,https://www.imdb.com/title/tt0247586/,movie,7.9,114,2000,"Crime, Drama, Thriller",48006,2000-08-31,Fabián Bielinsky
46,tt1069238,2015-02-13,2015-02-13,,Okuribito,https://www.imdb.com/title/tt1069238/,movie,8.1,130,2008,"Drama, Music",46945,2008-08-23,Yôjirô Takita
47,tt0369702,2015-02-13,2015-02-13,,Mar adentro,https://www.imdb.com/title/tt0369702/,movie,8.0,126,2004,"Biography, Drama",75476,2004-09-02,Alejandro Amenábar
48,tt0861739,2015-02-13,2015-02-13,,Tropa de Elite,https://www.imdb.com/title/tt0861739/,movie,8.1,115,2007,"Action, Crime, Drama, Thriller",95438,2007-08-17,José Padilha
49,tt0064068,2015-02-13,2015-02-13,,Bara no sôretsu,https://www.imdb.com/title/tt0064068/,movie,7.9,105,1969,Drama,4182,1969-09-13,Toshio Matsumoto
50,tt0051808,2015-02-13,2015-02-13,,Kakushi-toride no san-akunin,https://www.imdb.com/title/tt0051808/,movie,8.1,139,1958,"Adventure, Drama",32146,1958-12-28,Akira Kurosawa
51,tt0080979,2015-02-13,2015-02-13,,Kagemusha,https://www.imdb.com/title/tt0080979/,movie,8.0,180,1980,"Drama, History, War",30483,1980-04-23,Akira Kurosawa
52,tt0056443,2015-02-13,2015-02-13,,Tsubaki Sanjûrô,https://www.imdb.com/title/tt0056443/,movie,8.1,96,1962,"Action, Comedy, Crime, Drama, Thriller",30398,1962-01-01,Akira Kurosawa
53,tt0057565,2015-02-13,2015-02-13,,Tengoku to jigoku,https://www.imdb.com/title/tt0057565/,movie,8.5,143,1963,"Crime, Drama, Mystery, Thriller",28683,1963-03-01,Akira Kurosawa
54,tt0058888,2015-02-13,2015-02-13,,Akahige,https://www.imdb.com/title/tt0058888/,movie,8.4,185,1965,Drama,15627,1965-04-03,Akira Kurosawa
55,tt0071411,2015-02-13,2015-02-13,,Dersu Uzala,https://www.imdb.com/title/tt0071411/,movie,8.3,142,1975,"Adventure, Biography, Drama",22454,1975-07-31,Akira Kurosawa
56,tt0054460,2015-02-13,2015-02-13,,Warui yatsu hodo yoku nemuru,https://www.imdb.com/title/tt0054460/,movie,8.0,151,1960,"Crime, Drama, Thriller",10275,1960-09-15,Akira Kurosawa
57,tt0181960,2015-02-13,2015-02-13,,Ame agaru,https://www.imdb.com/title/tt0181960/,movie,7.7,91,1999,Drama,3691,1999-09-06,Takashi Koizumi
58,tt0351817,2015-02-13,2015-02-13,,Tasogare Seibei,https://www.imdb.com/title/tt0351817/,movie,8.1,129,2002,"Drama, History, Romance",21478,2002-11-02,Yôji Yamada
59,tt0101640,2015-02-13,2015-02-13,,Da hong deng long gao gao gua,https://www.imdb.com/title/tt0101640/,movie,8.1,125,1991,"Drama, History, Romance",27990,1991-09-10,Yimou Zhang
60,tt0110081,2015-02-13,2015-02-13,,Huo zhe,https://www.imdb.com/title/tt0110081/,movie,8.3,133,1994,"Drama, War",15179,1994-05-17,Yimou Zhang
61,tt0097202,2015-02-13,2015-02-13,,Dip huet seung hung,https://www.imdb.com/title/tt0097202/,movie,7.8,111,1989,"Action, Crime, Drama, Thriller",44499,1989-03-24,John Woo
62,tt0104684,2015-02-13,2015-02-13,,Lat sau san taam,https://www.imdb.com/title/tt0104684/,movie,7.8,128,1992,"Action, Crime, Thriller",45267,1992-04-16,John Woo
63,tt0092263,2015-02-13,2015-02-13,,Ying hung boon sik,https://www.imdb.com/title/tt0092263/,movie,7.5,95,1986,"Action, Crime, Drama, Thriller",19654,1986-08-02,John Woo
64,tt0386064,2015-02-13,2015-02-13,,Taegukgi hwinalrimyeo,https://www.imdb.com/title/tt0386064/,movie,8.1,140,2004,"Action, Drama, War",36954,2004-02-03,Je-kyu Kang
65,tt0808417,2015-02-13,2015-02-13,,Persepolis,https://www.imdb.com/title/tt0808417/,movie,8.0,96,2007,"Animation, Biography, Drama, Family, History, War",85817,2007-05-23,"Vincent Paronnaud, Marjane Satrapi"
66,tt0114787,2015-02-13,2015-02-13,,Underground,https://www.imdb.com/title/tt0114787/,movie,8.1,170,1995,"Comedy, Drama, War",53423,1995-04-01,Emir Kusturica
67,tt0118843,2015-02-13,2015-02-13,,"Crna macka, beli macor",https://www.imdb.com/title/tt0118843/,movie,8.1,127,1998,"Comedy, Crime, Romance",49207,1998-06-01,Emir Kusturica
68,tt0097223,2015-02-13,2015-02-13,,Dom za vesanje,https://www.imdb.com/title/tt0097223/,movie,8.3,142,1988,"Comedy, Crime, Drama, Fantasy",24038,1988-12-21,Emir Kusturica
69,tt0065234,2015-02-13,2015-02-13,,Z,https://www.imdb.com/title/tt0065234/,movie,8.3,127,1969,"Crime, Drama, History, Thriller",22736,1969-02-26,Costa-Gavras
70,tt1190539,2015-02-13,2015-02-13,,Chugyeogja,https://www.imdb.com/title/tt1190539/,movie,7.9,125,2008,"Action, Crime, Thriller",54529,2008-02-14,Hong-jin Na
71,tt0022100,2015-02-13,2015-02-13,,M - Eine Stadt sucht einen Mörder,https://www.imdb.com/title/tt0022100/,movie,8.3,117,1931,"Crime, Mystery, Thriller",136397,1931-05-11,Fritz Lang
72,tt1139797,2015-02-13,2015-02-13,,Låt den rätte komma in,https://www.imdb.com/title/tt1139797/,movie,7.9,114,2008,"Drama, Horror, Romance",200808,2008-01-26,Tomas Alfredson
73,tt0299977,2015-02-13,2015-02-13,,Ying xiong,https://www.imdb.com/title/tt0299977/,movie,7.9,107,2002,"Action, Adventure, History",170597,2002-10-24,Yimou Zhang
74,tt0190332,2015-02-13,2015-02-13,,Wo hu cang long,https://www.imdb.com/title/tt0190332/,movie,7.8,120,2000,"Action, Adventure, Fantasy, Romance",247348,2000-05-18,Ang Lee
75,tt0091288,2015-02-13,2015-02-13,,Jean de Florette,https://www.imdb.com/title/tt0091288/,movie,8.0,120,1986,"Comedy, Drama",23212,1986-08-27,Claude Berri
76,tt0091480,2015-02-13,2015-02-13,,Manon des sources,https://www.imdb.com/title/tt0091480/,movie,8.0,113,1986,"Comedy, Drama",19989,1986-11-19,Claude Berri
77,tt0068182,2015-02-13,2015-02-13,,"Aguirre, der Zorn Gottes",https://www.imdb.com/title/tt0068182/,movie,7.9,95,1972,"Action, Adventure, Biography, Drama, History",49751,1972-12-29,Werner Herzog
78,tt0118849,2015-02-13,2015-02-13,,Bacheha-Ye aseman,https://www.imdb.com/title/tt0118849/,movie,8.3,89,1997,"Drama, Family, Sport",60174,1997-02-01,Majid Majidi
79,tt0048021,2015-02-13,2015-02-13,,Du rififi chez les hommes,https://www.imdb.com/title/tt0048021/,movie,8.2,118,1955,"Crime, Thriller",24626,1955-04-13,Jules Dassin
80,tt1555149,2015-02-13,2015-02-13,,Tropa de Elite 2: O Inimigo Agora é Outro,https://www.imdb.com/title/tt1555149/,movie,8.0,115,2010,"Action, Crime, Drama, Thriller",77417,2010-10-08,José Padilha
81,tt0310775,2015-02-13,2015-02-13,,Boksuneun naui geot,https://www.imdb.com/title/tt0310775/,movie,7.6,129,2002,"Action, Drama, Thriller",59827,2002-03-29,Chan-wook Park
82,tt0451094,2015-02-13,2015-02-13,,Chinjeolhan geumjassi,https://www.imdb.com/title/tt0451094/,movie,7.6,115,2005,"Crime, Drama, Thriller",68858,2005-07-29,Chan-wook Park
83,tt0185125,2015-02-13,2015-02-13,,Todo sobre mi madre,https://www.imdb.com/title/tt0185125/,movie,7.8,101,1999,Drama,85579,1999-04-08,Pedro Almodóvar
84,tt0046268,2015-02-13,2015-02-13,,Le salaire de la peur,https://www.imdb.com/title/tt0046268/,movie,8.1,131,1953,"Adventure, Drama, Thriller",51660,1953-04-15,Henri-Georges Clouzot
85,tt0065571,2015-02-13,2015-02-13,,Il conformista,https://www.imdb.com/title/tt0065571/,movie,8.0,113,1970,Drama,25319,1970-07-01,Bernardo Bertolucci
86,tt0111507,2015-02-13,2015-02-13,,Trois couleurs: Blanc,https://www.imdb.com/title/tt0111507/,movie,7.6,92,1994,"Comedy, Drama, Romance",59992,1994-01-26,Krzysztof Kieslowski
87,tt0095327,2015-02-13,2015-02-13,,Hotaru no haka,https://www.imdb.com/title/tt0095327/,movie,8.5,89,1988,"Animation, Drama, War",218275,1988-04-16,Isao Takahata
88,tt0054407,2015-02-13,2015-02-13,,Le trou,https://www.imdb.com/title/tt0054407/,movie,8.5,131,1960,"Crime, Drama, Thriller",14243,1960-03-18,Jacques Becker
89,tt0498380,2015-02-13,2015-02-13,,Letters from Iwo Jima,https://www.imdb.com/title/tt0498380/,movie,7.9,141,2006,"Action, Adventure, Drama, History, War",150618,2006-11-15,Clint Eastwood
90,tt0062229,2015-02-13,2015-02-13,,Le samouraï,https://www.imdb.com/title/tt0062229/,movie,8.1,105,1967,"Crime, Drama, Mystery, Thriller",42726,1967-10-25,Jean-Pierre Melville
91,tt0065531,2015-02-13,2015-02-13,,Le cercle rouge,https://www.imdb.com/title/tt0065531/,movie,8.0,140,1970,"Crime, Drama, Thriller",20821,1970-10-20,Jean-Pierre Melville
92,tt0096163,2015-02-13,2015-02-13,,Spoorloos,https://www.imdb.com/title/tt0096163/,movie,7.7,107,1988,"Mystery, Thriller",32076,1988-08-29,George Sluizer
93,tt0245929,2015-02-13,2015-02-13,,Guizi lai le,https://www.imdb.com/title/tt0245929/,movie,8.2,139,2000,"Comedy, Drama, War",6431,2000-05-13,Wen Jiang
94,tt0401383,2015-02-13,2015-02-13,,Le scaphandre et le papillon,https://www.imdb.com/title/tt0401383/,movie,8.0,112,2007,"Biography, Drama",101082,2007-05-22,Julian Schnabel
95,tt0250258,2015-02-13,2015-02-13,,Das Experiment,https://www.imdb.com/title/tt0250258/,movie,7.7,120,2001,"Drama, Thriller",89291,2001-03-07,Oliver Hirschbiegel
96,tt0130827,2015-02-13,2015-02-13,,Lola rennt,https://www.imdb.com/title/tt0130827/,movie,7.6,81,1998,"Crime, Drama, Thriller",184149,1998-08-20,Tom Tykwer
97,tt0053198,2015-02-13,2015-02-13,,Les quatre cents coups,https://www.imdb.com/title/tt0053198/,movie,8.1,99,1959,"Crime, Drama",99362,1959-05-04,François Truffaut
98,tt0758742,2015-02-13,2015-02-13,,Death Note: Desu nôto,https://www.imdb.com/title/tt0758742/,movie,7.7,126,2006,"Crime, Drama, Fantasy, Mystery, Thriller",27873,2006-06-17,Shûsuke Kaneko
99,tt0045274,2015-02-13,2015-02-13,,Umberto D.,https://www.imdb.com/title/tt0045274/,movie,8.2,89,1952,Drama,21652,1952-01-10,Vittorio De Sica
100,tt0096283,2015-02-13,2015-02-13,,Tonari no Totoro,https://www.imdb.com/title/tt0096283/,movie,8.2,86,1988,"Animation, Family, Fantasy",268416,1988-04-16,Hayao Miyazaki
101,tt0038890,2015-02-13,2015-02-13,,Roma città aperta,https://www.imdb.com/title/tt0038890/,movie,8.0,103,1945,"Drama, Thriller, War",22080,1945-09-24,Roberto Rossellini
102,tt0046478,2015-02-13,2015-02-13,,Ugetsu monogatari,https://www.imdb.com/title/tt0046478/,movie,8.3,96,1953,"Drama, Fantasy, War",19412,1953-03-26,Kenji Mizoguchi
103,tt0046438,2015-02-13,2015-02-13,,Tôkyô monogatari,https://www.imdb.com/title/tt0046438/,movie,8.2,136,1953,Drama,48522,1953-11-03,Yasujirô Ozu
104,tt0093191,2015-02-13,2015-02-13,,Der Himmel über Berlin,https://www.imdb.com/title/tt0093191/,movie,8.0,128,1987,"Drama, Fantasy, Romance",61633,1987-05-17,Wim Wenders
105,tt0472043,2015-02-13,2015-02-13,,Apocalypto,https://www.imdb.com/title/tt0472043/,movie,7.8,139,2006,"Action, Adventure, Drama, Thriller",281189,2006-12-08,Mel Gibson
106,tt0077711,2015-02-13,2015-02-13,,Höstsonaten,https://www.imdb.com/title/tt0077711/,movie,8.3,99,1978,"Drama, Music",23528,1978-10-08,Ingmar Bergman
107,tt0457430,2015-02-13,2015-02-13,,El laberinto del fauno,https://www.imdb.com/title/tt0457430/,movie,8.2,118,2006,"Drama, Fantasy, War",598940,2006-05-27,Guillermo del Toro
108,tt0057358,2015-02-13,2015-02-13,,Nattvardsgästerna,https://www.imdb.com/title/tt0057358/,movie,8.1,81,1963,Drama,20548,1963-02-09,Ingmar Bergman
109,tt0154420,2015-02-13,2015-02-13,,Festen,https://www.imdb.com/title/tt0154420/,movie,8.0,105,1998,Drama,75631,1998-05-31,Thomas Vinterberg
110,tt0464141,2015-02-13,2015-02-13,,El orfanato,https://www.imdb.com/title/tt0464141/,movie,7.4,105,2007,"Drama, Horror, Mystery, Thriller",143042,2007-05-20,J.A. Bayona
111,tt0068361,2015-02-13,2015-02-13,,Le charme discret de la bourgeoisie,https://www.imdb.com/title/tt0068361/,movie,7.9,102,1972,Comedy,36201,1972-09-15,Luis Buñuel
112,tt0373074,2015-02-13,2015-02-13,,Kung fu,https://www.imdb.com/title/tt0373074/,movie,7.7,99,2004,"Action, Comedy, Fantasy",122544,2004-09-14,Stephen Chow
113,tt2265171,2015-02-13,2015-02-13,,Serbuan maut 2: Berandal,https://www.imdb.com/title/tt2265171/,movie,8.0,150,2014,"Action, Crime, Thriller",110127,2014-01-21,Gareth Evans
114,tt0286112,2015-02-13,2015-02-13,,Siu Lam juk kau,https://www.imdb.com/title/tt0286112/,movie,7.3,113,2001,"Action, Comedy, Family, Fantasy, Sport",72161,2001-07-05,Stephen Chow
115,tt2358891,2015-02-13,2015-02-13,,La grande bellezza,https://www.imdb.com/title/tt2358891/,movie,7.8,141,2013,Drama,77200,2013-05-21,Paolo Sorrentino
116,tt0109424,2015-02-13,2015-02-13,,Chung Hing sam lam,https://www.imdb.com/title/tt0109424/,movie,8.1,102,1994,"Comedy, Crime, Drama, Mystery, Romance",58132,1994-07-14,Kar-Wai Wong
117,tt1588170,2015-02-13,2015-02-13,,Ang-ma-reul bo-at-da,https://www.imdb.com/title/tt1588170/,movie,7.8,144,2010,"Action, Crime, Drama, Horror, Thriller",102975,2010-08-12,Jee-woon Kim
118,tt0053976,2015-02-13,2015-02-13,,Jungfrukällan,https://www.imdb.com/title/tt0053976/,movie,8.1,89,1960,Drama,25304,1960-02-08,Ingmar Bergman
119,tt0456912,2015-02-13,2015-02-13,,Dalkomhan insaeng,https://www.imdb.com/title/tt0456912/,movie,7.6,119,2005,"Action, Crime, Drama, Thriller",34316,2005-04-01,Jee-woon Kim
120,tt0266308,2015-02-13,2015-02-13,,Batoru rowaiaru,https://www.imdb.com/title/tt0266308/,movie,7.6,114,2000,"Adventure, Drama, Sci-Fi, Thriller",164447,2000-10-31,Kinji Fukasaku
121,tt0060827,2015-02-13,2015-02-13,,Persona,https://www.imdb.com/title/tt0060827/,movie,8.1,85,1966,"Drama, Thriller",95598,1966-10-18,Ingmar Bergman
122,tt1832382,2015-02-13,2015-02-13,,Jodaeiye Nader az Simin,https://www.imdb.com/title/tt1832382/,movie,8.3,123,2011,Drama,210359,2011-02-01,Asghar Farhadi
123,tt0283509,2015-02-13,2015-02-13,,No Man's Land,https://www.imdb.com/title/tt0283509/,movie,7.9,98,2001,"Comedy, Drama, War",43464,2001-05-12,Danis Tanovic
124,tt0119167,2015-02-13,2015-02-13,,Funny Games,https://www.imdb.com/title/tt0119167/,movie,7.6,108,1997,"Crime, Drama, Thriller",61092,1997-05-14,Michael Haneke
125,tt1216496,2015-02-13,2015-02-13,,Madeo,https://www.imdb.com/title/tt1216496/,movie,7.8,129,2009,"Crime, Drama, Thriller",45989,2009-05-16,Bong Joon Ho
126,tt0053779,2015-02-13,2015-02-13,,La dolce vita,https://www.imdb.com/title/tt0053779/,movie,8.0,174,1960,"Comedy, Drama",63034,1960-02-03,Federico Fellini
127,tt0379370,2015-02-13,2015-02-13,,Maqbool,https://www.imdb.com/title/tt0379370/,movie,8.1,132,2003,"Crime, Drama, Thriller",8662,2003-09-10,Vishal Bhardwaj
128,tt3390572,2015-02-13,2015-02-13,,Haider,https://www.imdb.com/title/tt3390572/,movie,8.1,160,2014,"Action, Crime, Drama, Thriller",48251,2014-10-02,Vishal Bhardwaj
129,tt1899353,2015-02-13,2015-02-13,,Serbuan maut,https://www.imdb.com/title/tt1899353/,movie,7.6,101,2011,"Action, Thriller",184361,2011-09-08,Gareth Evans
130,tt0426578,2015-02-13,2015-02-13,,Sophie Scholl - Die letzten Tage,https://www.imdb.com/title/tt0426578/,movie,7.6,120,2005,"Biography, Crime, Drama, History, Thriller, War",25845,2005-02-13,Marc Rothemund
131,tt0071141,2015-02-13,2015-02-13,,Angst essen Seele auf,https://www.imdb.com/title/tt0071141/,movie,8.1,92,1974,"Drama, Romance",17790,1974-03-05,Rainer Werner Fassbinder
132,tt0986264,2015-02-13,2015-02-13,,Taare Zameen Par,https://www.imdb.com/title/tt0986264/,movie,8.4,165,2007,"Drama, Family",156600,2007-12-21,"Aamir Khan, Amole Gupte"
133,tt0028950,2015-02-13,2015-02-13,,La grande illusion,https://www.imdb.com/title/tt0028950/,movie,8.1,113,1937,"Drama, War",32578,1937-06-08,Jean Renoir
134,tt0064040,2015-02-13,2015-02-13,,L'armée des ombres,https://www.imdb.com/title/tt0064040/,movie,8.2,145,1969,"Drama, War",19621,1969-09-12,Jean-Pierre Melville
135,tt0074811,2015-02-13,2015-02-13,,Le locataire,https://www.imdb.com/title/tt0074811/,movie,7.7,126,1976,"Drama, Thriller",37410,1976-05-24,Roman Polanski
136,tt0488414,2015-02-13,2015-02-13,,Omkara,https://www.imdb.com/title/tt0488414/,movie,8.1,155,2006,"Action, Crime, Drama, Thriller",18263,2006-07-28,Vishal Bhardwaj
137,tt0113568,2015-02-13,2015-02-13,,Kôkaku Kidôtai,https://www.imdb.com/title/tt0113568/,movie,8.0,83,1995,"Animation, Action, Crime, Drama, Mystery, Sci-Fi, Thriller",123068,1995-09-23,Mamoru Oshii
138,tt0053459,2015-02-13,2015-02-13,,Les yeux sans visage,https://www.imdb.com/title/tt0053459/,movie,7.7,90,1960,"Drama, Horror",25240,1960-01-11,Georges Franju
139,tt0292490,2015-02-13,2015-02-13,,Dil Chahta Hai,https://www.imdb.com/title/tt0292490/,movie,8.1,183,2001,"Comedy, Drama, Romance",64116,2001-08-10,Farhan Akhtar
140,tt1954470,2015-02-13,2015-02-13,,Gangs of Wasseypur,https://www.imdb.com/title/tt1954470/,movie,8.2,321,2012,"Action, Crime, Drama, Thriller",75264,2012-05-22,Anurag Kashyap
141,tt0057091,2015-02-13,2015-02-13,,Il gattopardo,https://www.imdb.com/title/tt0057091/,movie,8.0,186,1963,"Drama, History",21843,1963-03-27,Luchino Visconti
142,tt0056058,2015-02-13,2015-02-13,,Seppuku,https://www.imdb.com/title/tt0056058/,movie,8.7,133,1962,"Action, Drama, History",33714,1962-09-16,Masaki Kobayashi
143,tt0119250,2015-02-13,2015-02-13,,Hana-bi,https://www.imdb.com/title/tt0119250/,movie,7.8,103,1997,"Crime, Drama, Romance, Thriller",26360,1997-09-03,Takeshi Kitano
